,CEP_dist,DSCT_dist,EB_dist,RRL_dist
0,2.854452875461532,1.243199397345675,2.804425028853223,2.537821830960585
1,3.1145607153339876,0.8135178897312717,2.7454440704563385,1.9407608213727856
2,1.1399434312733108,2.4863215155960847,2.662067067441294,2.087901629433979
3,0.989566660234836,3.130425970891943,3.2679878214144167,2.8456636159921436
4,3.960328083613134,3.0945036074736736,2.5319576046709673,3.749785439080387
5,2.4229076787973467,1.9469171020748077,2.5892197212901324,1.1765289245318056
6,1.9509263335006914,2.737971843978759,3.292088952971717,1.9964331618811137
7,3.870556261015023,3.2841053646881093,3.0746019777601705,2.867693205277561
8,2.6891352725356565,2.5743571374105527,0.9168905000500565,2.2144764628432227
9,2.937577862019169,1.6929750799924186,1.9047367232936692,1.8885162732186267
10,2.98024197414907,1.704186994009729,1.6031515163087955,2.746955865010624
11,1.4879410074818642,2.252676523880983,2.543098932208914,1.9221355692413395
12,2.528134593364695,1.950635287899238,2.705542768599719,0.6190474296573008
13,3.161077387082325,2.3786252135433923,1.8014718949092021,3.2494735115958457
14,2.702032058327739,2.708774099768394,1.2262419839229097,1.9919617298532226
15,3.029110957337237,1.3847778053168938,3.0238744211627395,1.932491869375226
16,2.7270824632284656,1.4293451321172284,2.62825535634479,2.4064105949683796
17,3.01817020213579,0.5726430211234299,2.7925355906074243,1.7565209375598179
18,2.7000400480816924,1.4464038060352251,3.000437353585227,1.6068011056674723
19,3.0552277092417546,0.5055211864191762,2.7577181150222336,2.0703501584253416
20,2.3303110560670106,3.4195957610710046,4.058811590375458,2.5697188747537587
21,3.2205436180590166,3.027558008276508,2.1800385414116263,2.453334493322478
22,1.6646185925323085,4.056536381586314,2.986329576397994,3.1624948443579313
23,2.6239530467969963,1.6964466130312315,3.274589658312827,2.365942496634896
24,3.5979570460585144,3.2170148793210602,2.430988422702553,2.483889822465786
25,2.8963259951245104,1.9602712524674062,3.4584627951617546,2.731720837663417
26,2.510395033158794,2.576796704267149,0.3137780293431969,2.1951212126878024
27,2.8628328310132156,2.4105091642547767,1.5999548855251389,2.7667510141513523
28,3.140553427163752,1.8820922381933909,2.7702592167245363,2.7392293979405538
29,3.7386076343550005,2.8875706121948435,2.9993738983101164,3.7722938390565695
30,2.9370582995732812,2.7638322099043133,2.432873219761958,1.6739181518208206
31,3.4707607956064273,2.439356659475837,2.8063301589784198,1.9579389476298261
32,3.1496305699534792,2.823268394689685,2.0005188554379516,3.393505355075416
33,2.19938755699509,1.6520700249729445,2.3928737910648046,0.6661778742074673
34,2.2610022927381275,2.0845940612199167,2.673488693585915,1.0745847702347269
35,2.9512227233681583,2.9024851905103954,2.3335876684139714,3.0359047063996076
36,2.956651218780958,2.3653546863515644,2.8782741708542616,0.9440909654766144
37,1.1838353783830073,2.280414230915099,2.809672244440661,2.0055878255613333
38,3.8418800661332746,1.8053410368738323,3.8446225969897534,2.679369356754501
39,2.7355817220801955,0.715812106699039,2.653548039977914,1.1278833846142102
40,3.8960510550161063,2.8897757380073115,2.994802779087019,3.3133946912562484
41,2.9005869455617583,2.065916066811753,1.9531403182790799,1.8135964823596682
42,2.3232870453600705,2.012692626316092,2.371149494906353,0.9040289819628815
43,2.7632832457071057,4.133612891949843,3.6823855179631386,3.6516028401513045
44,3.4234462352938175,2.183505321801424,3.0189016113208593,2.646397090596172
45,2.346932944969251,1.756051417204751,2.3352610896545167,0.29800283020056634
46,3.6193323330684795,2.8710449571471885,1.8896201812450304,3.245184005813463
47,2.3591285159705664,4.512384545910548,3.9369164122840536,4.172374256885428
48,3.2279704869589745,3.6219451848714743,3.3564612793080424,3.5784632482619427
49,2.45980595527923,2.084720387562147,2.549084666393004,0.6871815302742179
50,3.2378722876527855,1.0632005968247373,2.8485870457824243,1.862761377825985
51,4.788129771439614,3.5193126102196857,3.85217082007527,4.464933398131736
52,1.7979984776860387,2.852979792884463,3.4147717602032097,2.5422933252419506
53,2.8483070700532434,2.5691454427764095,1.4516953013087985,2.1235192602200588
54,1.709931555005348,4.286403936007856,3.5348296006649256,4.003284783529695
55,3.047520733957409,1.7779360089443892,2.163341710987118,2.7592554522868706
56,3.336219107853207,2.4123025943986196,2.6711741936630427,1.7847992544664395
