,CEP_dist,DSCT_dist,EB_dist,RRL_dist
0,6.861122081731657,3.5095747345065518,6.012113433193507,7.181999614309842
1,7.572188539130017,2.946352590492287,6.08284339172459,5.792582217198503
2,3.9837214503706426,6.968643473899034,7.818596866871091,7.718682799277039
3,3.4431258244198,10.917381663920375,10.146971170263965,11.156414862477858
4,6.7366162058514485,4.985273202918823,4.038977862487413,7.680832480993719
5,8.055435294989561,6.408877396685078,6.416130459082674,5.110549469943366
6,5.939321735953279,6.568188819467134,10.12858976526019,7.958407313260177
7,5.9217606136392025,5.124331558052315,4.816052908837378,5.495031178340244
8,7.595883883039051,7.342360946591784,3.7322906847514954,6.818486724011459
9,4.92560401581684,5.15336029157713,5.422951137268275,6.490720356374029
10,6.179533881518582,3.8844435070222967,2.750668418744357,6.558101650866735
11,5.10033046011453,8.687641701316736,9.048714753196704,8.89341426602625
12,5.9930607697473555,5.693303386026681,5.779364368084586,3.2959820544760188
13,6.183945689696787,6.81809718717396,3.377733619327411,9.309037776757036
14,5.619463229791516,5.991362948550265,1.5531709625098016,5.459800436988376
15,8.910649659210552,6.260001934053045,11.24509054508792,9.664321753922836
16,4.537859088563332,3.74222971001426,5.458250283078826,6.8598151271310295
17,5.301910000874812,3.3871560899506568,5.459534427545297,6.262373927961848
18,6.809389098622158,5.0833499927654975,7.406041961297939,7.263827890739781
19,6.851711558151908,2.728706464398456,5.609134589539002,5.805423993433981
20,4.9868433307440165,10.222288837054151,10.301890621981498,10.16267855398533
21,5.989481218495673,7.378316990748343,5.6659215897419895,8.505366671564877
22,4.483989804987917,13.22947733755709,11.014088462118117,15.077271817932065
23,5.871948906185008,3.990662491495511,8.597316452377042,6.851591973051456
24,6.202913315997198,5.72389886669226,4.922065933414954,5.4657938130793715
25,6.165763438363714,4.893579336366738,8.993735303453596,6.76631738932088
26,5.675871756705587,6.878386129985594,1.9332005494958604,7.6344027673062005
27,4.951608575439555,6.527526449482248,3.8337887484842073,9.235032542050506
28,6.2116493835105455,2.861767771233643,4.966967021146319,4.125010044022025
29,6.579620349135768,6.440288325072077,4.134025475301009,8.909614976223214
30,6.165789657251613,5.888700973852675,4.804079089526911,4.683834205617234
31,5.449795514262183,4.1101959480428025,4.565073578482946,3.650668977801215
32,6.520389129904332,6.335685130331446,3.002311014926933,9.098744569369893
33,5.529253655271454,5.90255445531248,5.614378057020288,4.2205814473546095
34,5.706177240877776,6.846605612748544,7.2040539971331565,6.8427602693712775
35,5.826857456483583,7.885557508390406,4.08827030577283,8.640551440216658
36,7.629437164447957,6.799744703472298,8.087768028056411,4.218349191224945
37,4.96736157238571,9.480118671456745,9.769776091844362,9.203014874894258
38,7.24851926725338,4.5001492990153205,7.6337049732227245,8.634020702190695
39,7.111144957472397,4.126562865030024,8.989945141795666,7.9059076781897035
40,8.242846893387075,6.244868146378261,5.313830754833895,8.1751887502589
41,6.905074090326427,5.859243008965653,6.197396264436467,5.269772518204033
42,8.683127588255955,7.011556941120012,9.6618278010365,5.461540450836796
43,4.399943729237509,10.917722321654699,8.765413205814474,12.374104892986567
44,7.212084137115653,4.081955250328772,6.456078249909509,7.688873845343251
45,8.255293564331339,6.682549710651152,8.392840798793223,3.3277144257047757
