feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
"(0, 1, 2, 3, 9, 11)",[0.8988738  0.91014454 0.87948496 0.89320154 0.90772289],0.8978855457672198,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'g-r', 'Power_rate_4')",0.01417967081296683,0.011032265626709243,0.0055161328133546215
"(0, 1, 4, 5, 8, 9, 11)",[0.90004791 0.89546825 0.89066168 0.90574363 0.89736789],0.897857874798157,"('Harmonics_phase_2_i', 'SPM_A_Y', 'i-z', 'Period_band_i', 'delta_period_i', 'g-r', 'Power_rate_4')",0.006419174727785144,0.00499433602058124,0.00249716801029062
"(1, 3, 4, 5, 10, 11)",[0.91524977 0.8822196  0.88164863 0.89848805 0.91115977],0.8977531645876782,"('SPM_A_Y', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.018058734444910574,0.01405030891805113,0.0070251544590255646
"(0, 1, 3, 4, 5, 9, 10, 11)",[0.90079808 0.89380193 0.88352592 0.90249537 0.90758152],0.8976405640410619,"('Harmonics_phase_2_i', 'SPM_A_Y', 'r-i', 'i-z', 'Period_band_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.010696830016374765,0.008322497162380286,0.004161248581190143
"(0, 1, 2, 4, 9, 11)",[0.90085485 0.90284515 0.88874582 0.88976337 0.90586634],0.8976151066726825,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'i-z', 'g-r', 'Power_rate_4')",0.009019886767318741,0.007017778342844305,0.003508889171422152
"(0, 1, 3, 4, 5, 8, 9, 11)",[0.90435371 0.89007577 0.88541431 0.90610408 0.90172276],0.8975341269644505,"('Harmonics_phase_2_i', 'SPM_A_Y', 'r-i', 'i-z', 'Period_band_i', 'delta_period_i', 'g-r', 'Power_rate_4')",0.010598976647840175,0.008246363917230852,0.004123181958615426
"(0, 1, 2, 4, 8, 9, 10, 11)",[0.89553946 0.89580435 0.8890882  0.89736369 0.90970246],0.8974996330187434,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'i-z', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.008648700605052599,0.006728982898077412,0.003364491449038706
"(1, 5, 8, 9, 10, 11)",[0.89572963 0.89935538 0.87782017 0.91548302 0.89769514],0.897216668418676,"('SPM_A_Y', 'Period_band_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.01539023059467562,0.011974122263931714,0.005987061131965857
"(0, 1, 2, 4, 5, 8, 9, 10, 11)",[0.89553946 0.89580435 0.88739174 0.89736369 0.90970246],0.8971603419195382,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'i-z', 'Period_band_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.009218997928090498,0.007172693590444246,0.003586346795222123
"(0, 1, 4, 5, 9, 10, 11)",[0.89840704 0.89933235 0.88522915 0.90037326 0.90139922],0.8969482029721341,"('Harmonics_phase_2_i', 'SPM_A_Y', 'i-z', 'Period_band_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.007640534677005732,0.005944595555048274,0.0029722977775241367
"(0, 1, 2, 4, 5, 9, 10, 11)",[0.89736495 0.89554429 0.88569436 0.89563514 0.90984308],0.8968163638683413,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'i-z', 'Period_band_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.009901060081205402,0.007703361117662706,0.0038516805588313524
"(0, 1, 5, 8, 9, 10, 11)",[0.89048644 0.90493411 0.87919687 0.91003163 0.89929044],0.8967878960775693,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Period_band_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.014046443061414773,0.010928609909777691,0.005464304954888845
"(1, 2, 3, 10, 11)",[0.90292778 0.89758989 0.88217372 0.88996788 0.9102103 ],0.8965739124344194,"('SPM_A_Y', 'Multiband_period', 'r-i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.012571697993082623,0.009781208144241525,0.004890604072120762
"(1, 5, 9, 10, 11)",[0.89769024 0.89918978 0.87582174 0.91180213 0.89793432],0.8964876427994701,"('SPM_A_Y', 'Period_band_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.014905536705349833,0.01159701395124825,0.005798506975624124
