feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
"(1, 2, 3, 6, 10, 11)",[0.90085801 0.90678045 0.9071997  0.89080741 0.87107836],0.8953447875894325,"('SPM_A_Y', 'Multiband_period', 'r-i', 'Harmonics_phase_2_z', 'Harmonics_phase_2_r', 'Power_rate_4')",0.01735053257541914,0.013499303803431914,0.006749651901715956
"(0, 2, 3, 4, 10, 11)",[0.90217228 0.89081326 0.8915316  0.89561341 0.89612807],0.8952517231230985,"('Harmonics_phase_2_i', 'Multiband_period', 'r-i', 'i-z', 'Harmonics_phase_2_r', 'Power_rate_4')",0.005215564603879568,0.0040578864532344475,0.0020289432266172233
"(0, 2, 3, 4, 8, 10, 11)",[0.90217228 0.89081326 0.8915316  0.89561341 0.89612807],0.8952517231230985,"('Harmonics_phase_2_i', 'Multiband_period', 'r-i', 'i-z', 'delta_period_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.005215564603879568,0.0040578864532344475,0.0020289432266172233
"(0, 4, 5, 6, 7, 9, 10, 11)",[0.90623118 0.90177885 0.88962917 0.89312355 0.88542035],0.8952366203306148,"('Harmonics_phase_2_i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.009888370638533595,0.007693488300158207,0.0038467441500791033
"(0, 4, 5, 6, 7, 8, 9, 10, 11)",[0.90623118 0.90177885 0.88962917 0.89312355 0.88542035],0.8952366203306148,"('Harmonics_phase_2_i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.009888370638533595,0.007693488300158207,0.0038467441500791033
"(1, 2, 4, 5, 6, 8, 10, 11)",[0.90605808 0.89863168 0.90284824 0.88686184 0.88177408],0.8952347831618827,"('SPM_A_Y', 'Multiband_period', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'delta_period_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.012028897338515527,0.00935889079410532,0.00467944539705266
"(1, 2, 4, 5, 6, 10, 11)",[0.90605808 0.89863168 0.90284824 0.88686184 0.88177408],0.8952347831618827,"('SPM_A_Y', 'Multiband_period', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_2_r', 'Power_rate_4')",0.012028897338515527,0.00935889079410532,0.00467944539705266
"(1, 3, 5, 7, 10, 11)",[0.89922979 0.9081145  0.9010699  0.88356625 0.88368835],0.8951337570886929,"('SPM_A_Y', 'r-i', 'Period_band_i', 'Harmonics_phase_4_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.012662815773309154,0.009852100872855221,0.004926050436427611
"(1, 3, 5, 7, 8, 10, 11)",[0.89922979 0.9081145  0.9010699  0.88356625 0.88368835],0.8951337570886929,"('SPM_A_Y', 'r-i', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.012662815773309154,0.009852100872855221,0.004926050436427611
"(0, 1, 2, 5, 8, 9, 10)",[0.903669   0.90347431 0.90439898 0.88095767 0.88260367],0.8950207257104126,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'Period_band_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r')",0.013916326796000432,0.01082737503476961,0.005413687517384805
"(0, 1, 2, 5, 9, 10)",[0.903669   0.90347431 0.90439898 0.88095767 0.88260367],0.8950207257104126,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'Period_band_i', 'g-r', 'Harmonics_phase_2_r')",0.013916326796000432,0.01082737503476961,0.005413687517384805
"(0, 1, 5, 8, 10, 11)",[0.88819499 0.89691319 0.90338338 0.89449542 0.8919607 ],0.8949895382044175,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Period_band_i', 'delta_period_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.006547187697314309,0.0050939344599341555,0.0025469672299670777
"(0, 1, 5, 10, 11)",[0.88819499 0.89691319 0.90338338 0.89449542 0.8919607 ],0.8949895382044175,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Period_band_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.006547187697314309,0.0050939344599341555,0.0025469672299670777
"(0, 4, 5, 8, 10)",[0.9104677  0.88922197 0.88819377 0.88645999 0.90012076],0.8948928386659913,"('Harmonics_phase_2_i', 'i-z', 'Period_band_i', 'delta_period_i', 'Harmonics_phase_2_r')",0.011752601392914739,0.009143923161664711,0.004571961580832355
"(0, 4, 5, 10)",[0.9104677  0.88922197 0.88819377 0.88645999 0.90012076],0.8948928386659913,"('Harmonics_phase_2_i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_r')",0.011752601392914739,0.009143923161664711,0.004571961580832355
"(0, 1, 2, 7, 8)",[0.89952732 0.89109453 0.89908848 0.89760228 0.88650775],0.894764070714154,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'Harmonics_phase_4_i', 'delta_period_i')",0.006580810356607741,0.005120094031146646,0.002560047015573323
"(0, 1, 2, 7)",[0.89952732 0.89109453 0.89908848 0.89760228 0.88650775],0.894764070714154,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'Harmonics_phase_4_i')",0.006580810356607741,0.005120094031146646,0.002560047015573323
"(1, 2, 3, 5, 7, 8, 9, 10, 11)",[0.91682001 0.8957727  0.90211667 0.88195093 0.87708329],0.8947487211214575,"('SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.01834257336579857,0.014271145241527082,0.007135572620763541
"(1, 2, 3, 5, 7, 9, 10, 11)",[0.91682001 0.8957727  0.90211667 0.88195093 0.87708329],0.8947487211214575,"('SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'Harmonics_phase_4_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.01834257336579857,0.014271145241527082,0.007135572620763541
"(0, 1, 3, 4, 5, 7, 9)",[0.89872052 0.89733539 0.89753213 0.90146638 0.87840201],0.8946912845052669,"('Harmonics_phase_2_i', 'SPM_A_Y', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_4_i', 'g-r')",0.010638278267631968,0.008276941912645702,0.004138470956322852
"(0, 1, 3, 4, 5, 7, 8, 9)",[0.89872052 0.89733539 0.89753213 0.90146638 0.87840201],0.8946912845052669,"('Harmonics_phase_2_i', 'SPM_A_Y', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r')",0.010638278267631968,0.008276941912645702,0.004138470956322852
"(0, 2, 3, 10, 11)",[0.9032027  0.89383579 0.89692442 0.88151716 0.89750133],0.8945962800360988,"('Harmonics_phase_2_i', 'Multiband_period', 'r-i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.009260727644651188,0.007205160727636447,0.003602580363818223
"(0, 2, 3, 8, 10, 11)",[0.9032027  0.89383579 0.89692442 0.88151716 0.89750133],0.8945962800360988,"('Harmonics_phase_2_i', 'Multiband_period', 'r-i', 'delta_period_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.009260727644651188,0.007205160727636447,0.003602580363818223
"(1, 3, 4, 5, 6, 7, 8, 9, 11)",[0.90324578 0.89787945 0.89233432 0.9017369  0.87722188],0.8944836642617032,"('SPM_A_Y', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Power_rate_4')",0.012105014277677432,0.009418112358738418,0.00470905617936921
"(1, 3, 4, 5, 6, 7, 9, 11)",[0.90324578 0.89787945 0.89233432 0.9017369  0.87722188],0.8944836642617032,"('SPM_A_Y', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'g-r', 'Power_rate_4')",0.012105014277677432,0.009418112358738418,0.00470905617936921
"(1, 2, 3, 6, 7, 8, 11)",[0.90335799 0.89113867 0.89507529 0.90088511 0.88193374],0.8944781587305728,"('SPM_A_Y', 'Multiband_period', 'r-i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'Power_rate_4')",0.009767727894979093,0.007599624147006562,0.003799812073503281
"(1, 2, 3, 6, 7, 11)",[0.90335799 0.89113867 0.89507529 0.90088511 0.88193374],0.8944781587305728,"('SPM_A_Y', 'Multiband_period', 'r-i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'Power_rate_4')",0.009767727894979093,0.007599624147006562,0.003799812073503281
"(1, 2, 7, 8, 10)",[0.89942494 0.8892066  0.8875089  0.9060352  0.89011677],0.894458480998534,"('SPM_A_Y', 'Multiband_period', 'Harmonics_phase_4_i', 'delta_period_i', 'Harmonics_phase_2_r')",0.009150248825099731,0.007119204452664084,0.003559602226332042
"(1, 2, 7, 10)",[0.89942494 0.8892066  0.8875089  0.9060352  0.89011677],0.894458480998534,"('SPM_A_Y', 'Multiband_period', 'Harmonics_phase_4_i', 'Harmonics_phase_2_r')",0.009150248825099731,0.007119204452664084,0.003559602226332042
"(0, 4, 5, 6, 7, 8, 9, 10)",[0.90570338 0.88842848 0.88705498 0.89689833 0.89412974],0.8944429832539467,"('Harmonics_phase_2_i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r')",0.008596668388718228,0.006688500066048459,0.003344250033024229
"(0, 4, 5, 6, 7, 9, 10)",[0.90570338 0.88842848 0.88705498 0.89689833 0.89412974],0.8944429832539467,"('Harmonics_phase_2_i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'g-r', 'Harmonics_phase_2_r')",0.008596668388718228,0.006688500066048459,0.003344250033024229
