,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9
CEP,0.12954269315545167,0.3602517812129674,0.6303201252399072,3.221996482870365,0.16551818096649507,3.221996482870365,0.004836880136281252,3.0527071277883238,10.177639564157511,47.93686885674032
DSCT,0.845424892283312,1.1465198541469162,1.2826091766254533,0.08650094830670477,0.08933349823035597,0.08600010005962569,0.007497962564229965,4.6817344847655304,8.077183963129709,2.587373471637144
EB,0.6518606691667861,1.1354035003200549,1.32346076517394,0.3316551198068832,0.00880458051852312,0.2930602522973833,0.07295482978224754,3.413594827361184,0.2294567600649206,0.17025497663197608
RRL,0.9710016182528158,1.1563401143598906,1.0498956099222672,0.5525995405733668,0.0532296134048903,0.5504965668202297,0.01590273529291153,3.7149512740812494,10.880242862111283,4.201450477671305
