,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9
CEP,0.12954269315545167,0.3602517812129674,3.221996482870365,0.0040839058347046375,4.308491389660263,3.990208614085739,3.1745617977575,53.946999968976826,9058.531191270251,0.5128205128205128
DSCT,0.845424892283312,1.1465198541469162,0.08600010005962569,0.007878907024860382,5.655541651585789,5.5360180429393,3.317164140801813,2.031958217313562,4810.651797023175,0.4507042253521127
EB,0.6518606691667861,1.1354035003200549,0.2930602522973833,0.06140417978167534,3.1351692339631594,3.1319592674992083,3.1666787893875394,0.06250296587190296,177.71860743781025,0.0125
RRL,0.9710016182528158,1.1563401143598906,0.5504965668202297,0.015579735860228539,5.316621380104894,5.107333040523783,4.384912779020346,4.357724566166537,8161.931523541898,0.47863636363636364
