snid,CEP_dist,DSCT_dist,EB_dist,RRL_dist
105984675,1.0838061737654395e+23,1.717459139658224e+23,5.9684790077641716e+22,1.8484269510608477e+23
119513133,3.83183347480694e+22,6.0721350203157196e+22,2.110175989879801e+22,6.5351761581155014e+22
