feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
"(0, 1, 2, 4, 5, 7, 8, 11)",[0.9117055  0.92683552 0.940087   0.9396551  0.9341889 ],0.9304944036608702,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'i-z', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i', 'Power_rate_4')",0.01355352540873299,0.010545103229812555,0.005272551614906277
"(1, 2, 3, 4, 5, 7, 8, 9, 11)",[0.93939735 0.93255401 0.92379721 0.92913926 0.9270076 ],0.9303790849778926,"('SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Power_rate_4')",0.006856386311121418,0.005334501486060808,0.0026672507430304036
"(0, 1, 2, 4, 5, 7, 9, 11)",[0.91958381 0.92178819 0.93860469 0.93691874 0.93464315],0.9303077164753099,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'i-z', 'Period_band_i', 'Harmonics_phase_4_i', 'g-r', 'Power_rate_4')",0.010265056720062955,0.007986562868963846,0.003993281434481923
"(1, 2, 3, 4, 5, 7, 9, 11)",[0.93929484 0.93246999 0.92360748 0.93273106 0.92297442],0.9302155573758402,"('SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_4_i', 'g-r', 'Power_rate_4')",0.007921904889771557,0.006163511139734318,0.003081755569867159
"(0, 1, 2, 4, 5, 7, 8, 9, 11)",[0.91962469 0.92009549 0.94203159 0.93510024 0.93315726],0.9300018521489243,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'i-z', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Power_rate_4')",0.011300128956711137,0.008791884234188514,0.004395942117094256
"(0, 1, 2, 3, 4, 5, 7, 8, 9, 11)",[0.92243231 0.93018136 0.93698998 0.93009129 0.93008514],0.9299560155326245,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Power_rate_4')",0.005922629799606453,0.0046080071970479655,0.0023040035985239828
"(0, 1, 2, 3, 4, 5, 7, 9, 11)",[0.9241825  0.92646662 0.93536597 0.93190756 0.93150287],0.9298851044777929,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_4_i', 'g-r', 'Power_rate_4')",0.005171700402442014,0.004023758614291949,0.0020118793071459743
"(1, 2, 3, 5, 6, 7, 11)",[0.92505831 0.95053419 0.92432103 0.93073404 0.91757275],0.9296440640619912,"('SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'Power_rate_4')",0.014457847702979495,0.011248696697804716,0.005624348348902358
"(1, 2, 3, 4, 5, 7, 9, 10, 11)",[0.93325143 0.93547068 0.93031437 0.91963236 0.92753812],0.9292413933752257,"('SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_4_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.007069574973696805,0.0055003695083271475,0.0027501847541635737
"(1, 2, 3, 5, 7, 8, 10, 11)",[0.92715319 0.94195339 0.92432414 0.92373443 0.92882911],0.9291988508614114,"('SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.00853770626300411,0.0066426255290882134,0.0033213127645441063
"(1, 2, 3, 4, 5, 7, 8, 9, 10, 11)",[0.93146222 0.93723945 0.92850489 0.91782654 0.92951825],0.9289102687236728,"('SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.008114061512816167,0.006313015520711977,0.003156507760355988
"(1, 2, 3, 5, 6, 7, 9, 11)",[0.92201261 0.94192055 0.92617109 0.92954069 0.92391594],0.9287121758724419,"('SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'g-r', 'Power_rate_4')",0.009079152896598962,0.00706388940490707,0.0035319447024535345
"(0, 1, 2, 3, 5, 7, 11)",[0.91950365 0.92763563 0.93484408 0.94166695 0.91978858],0.9286877782209167,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'Harmonics_phase_4_i', 'Power_rate_4')",0.011071568182908583,0.008614056187141741,0.004307028093570871
"(1, 2, 5, 6, 7, 11)",[0.9302214  0.93905708 0.92887505 0.9249858  0.92009583],0.9286470311271836,"('SPM_A_Y', 'Multiband_period', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'Power_rate_4')",0.008076443246571825,0.006283747231546594,0.0031418736157732964
"(1, 2, 3, 5, 7, 10, 11)",[0.92717044 0.94012702 0.92256028 0.92554313 0.92675874],0.9284319202701713,"('SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'Harmonics_phase_4_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.007796695768161264,0.006066094189319044,0.003033047094659522
"(0, 1, 2, 3, 5, 7, 8, 11)",[0.91772649 0.92961459 0.93475843 0.9416393  0.91830608],0.9284089785915212,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i', 'Power_rate_4')",0.011960727300745249,0.009305852188739618,0.004652926094369809
"(1, 2, 3, 5, 6, 7, 8, 9, 11)",[0.92023322 0.94197597 0.92617109 0.92950455 0.92412918],0.9284028021349131,"('SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Power_rate_4')",0.009539443001854457,0.007422010744499867,0.003711005372249934
"(0, 1, 2, 5, 7, 9, 11)",[0.92283156 0.92757451 0.9295248  0.93655425 0.92360913],0.9280188524028572,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'Period_band_i', 'Harmonics_phase_4_i', 'g-r', 'Power_rate_4')",0.006340327186578849,0.00493298995478927,0.002466494977394635
"(0, 1, 2, 5, 7, 8, 9, 11)",[0.92287168 0.92606785 0.93306509 0.93474237 0.92211377],0.9277721542854447,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Power_rate_4')",0.0066918037799028225,0.005206450685314481,0.0026032253426572405
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",[0.9184395  0.92779353 0.9295083  0.93306877 0.92625243],0.9270125078780159,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r')",0.006233102194965189,0.004849565268496706,0.002424782634248353
"(1, 2, 4, 5, 7, 9, 11)",[0.93306023 0.92776258 0.92664186 0.91907268 0.92749167],0.926805804845776,"('SPM_A_Y', 'Multiband_period', 'i-z', 'Period_band_i', 'Harmonics_phase_4_i', 'g-r', 'Power_rate_4')",0.005757521452311811,0.0044795472935306195,0.0022397736467653097
"(1, 2, 4, 5, 7, 8, 9, 11)",[0.93315235 0.92602057 0.92688943 0.91551506 0.93167614],0.9266507104369106,"('SPM_A_Y', 'Multiband_period', 'i-z', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Power_rate_4')",0.007964305239527575,0.006196500052336296,0.0030982500261681474
"(0, 1, 2, 3, 4, 5, 7, 8)",[0.91936785 0.92485425 0.9309533  0.93411043 0.92378976],0.9266151181084125,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i')",0.006767167002976024,0.005265085833224135,0.0026325429166120674
"(1, 2, 4, 5, 7, 8, 9, 10, 11)",[0.92691223 0.936658   0.92972086 0.91015438 0.9293937 ],0.9265678313050307,"('SPM_A_Y', 'Multiband_period', 'i-z', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.011340588195405173,0.00882336289643777,0.0044116814482188845
"(1, 2, 4, 5, 7, 9, 10, 11)",[0.92692974 0.93655525 0.92795526 0.91015438 0.92916207],0.9261513405041104,"('SPM_A_Y', 'Multiband_period', 'i-z', 'Period_band_i', 'Harmonics_phase_4_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.011161607949182771,0.008684110184276518,0.004342055092138259
"(1, 2, 3, 7, 8, 9, 11)",[0.93273947 0.91853623 0.92027659 0.93285629 0.92538492],0.9259586986901075,"('SPM_A_Y', 'Multiband_period', 'r-i', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Power_rate_4')",0.007738779836324233,0.006021033626738126,0.003010516813369063
"(1, 2, 5, 7, 8, 10, 11)",[0.92493738 0.93768391 0.92708505 0.91438644 0.9244521 ],0.925708977146274,"('SPM_A_Y', 'Multiband_period', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.009543536044709927,0.007425195270896753,0.0037125976354483764
"(1, 2, 3, 5, 7, 8, 9, 10, 11)",[0.92776508 0.92980587 0.91951201 0.91904441 0.93147241],0.9255199540302573,"('SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.006724651225770532,0.005232007114144983,0.0026160035570724914
"(0, 1, 2, 3, 4, 5, 11)",[0.90569438 0.93130082 0.94379015 0.92768864 0.91877202],0.9254492029011292,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Power_rate_4')",0.016363979325429295,0.012731731858191245,0.006365865929095622
"(1, 2, 3, 7, 9, 11)",[0.93261325 0.92386786 0.91652602 0.93275664 0.92133315],0.9254193845980516,"('SPM_A_Y', 'Multiband_period', 'r-i', 'Harmonics_phase_4_i', 'g-r', 'Power_rate_4')",0.00820542228100134,0.006384097302212668,0.003192048651106334
"(0, 1, 2, 3, 5, 7, 9, 11)",[0.91841426 0.92274272 0.92979872 0.93524054 0.92063656],0.9253665588576597,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'Harmonics_phase_4_i', 'g-r', 'Power_rate_4')",0.008021109954898116,0.00624069605075428,0.00312034802537714
"(0, 1, 2, 3, 4, 8)",[0.92585011 0.92772707 0.93839375 0.92812335 0.90619844],0.9252585449724771,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'delta_period_i')",0.013486025207441152,0.010492585779983823,0.005246292889991911
"(0, 1, 2, 5, 7, 8, 11)",[0.91164384 0.93049465 0.93428379 0.93385064 0.91556963],0.9251685112636823,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i', 'Power_rate_4')",0.012353387285913292,0.009611354997266891,0.004805677498633445
"(1, 2, 3, 5, 7, 9, 10, 11)",[0.92778944 0.92980587 0.91785475 0.92085128 0.92949396],0.9251590598557138,"('SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'Harmonics_phase_4_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.006275936006589701,0.004882891429158625,0.0024414457145793124
"(1, 2, 5, 7, 8, 9, 10, 11)",[0.93233613 0.93473072 0.91915045 0.91361394 0.92541822],0.9250498937817829,"('SPM_A_Y', 'Multiband_period', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.010161567347727853,0.007906044621382372,0.003953022310691186
"(0, 1, 2, 4, 5, 7, 8)",[0.90979216 0.92396484 0.93970901 0.92824753 0.92302018],0.9249467430657743,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'i-z', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i')",0.012370309197619559,0.009624520819472335,0.004812260409736167
"(0, 1, 2, 3, 5, 7, 8, 9, 11)",[0.91842935 0.92293684 0.92969726 0.93342914 0.9191826 ],0.9247350375827637,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Power_rate_4')",0.007582908198271457,0.005899760196815059,0.002949880098407529
"(0, 1, 2, 5, 7, 11)",[0.91344148 0.93017601 0.9307599  0.93195153 0.91710198],0.9246861799868317,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'Period_band_i', 'Harmonics_phase_4_i', 'Power_rate_4')",0.010018296720951027,0.007794575206333494,0.003897287603166747
"(1, 2, 5, 7, 8, 9, 11)",[0.92585834 0.9222965  0.92857444 0.91730172 0.92921774],0.9246497475220039,"('SPM_A_Y', 'Multiband_period', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Power_rate_4')",0.005668751838970462,0.004410481518529237,0.0022052407592646184
"(1, 2, 5, 7, 10, 11)",[0.92311793 0.93751922 0.92350915 0.910691   0.92792462],0.9245523813372374,"('SPM_A_Y', 'Multiband_period', 'Period_band_i', 'Harmonics_phase_4_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.011127899447508693,0.00865788382477551,0.004328941912387756
"(1, 2, 5, 7, 9, 11)",[0.92765942 0.92581066 0.92662877 0.91721298 0.92490196],0.924442756674447,"('SPM_A_Y', 'Multiband_period', 'Period_band_i', 'Harmonics_phase_4_i', 'g-r', 'Power_rate_4')",0.004791127475280913,0.003727659947534743,0.0018638299737673714
"(1, 2, 5, 7, 9, 10, 11)",[0.93056297 0.93643728 0.91745125 0.91184784 0.92514635],0.9242891402920914,"('SPM_A_Y', 'Multiband_period', 'Period_band_i', 'Harmonics_phase_4_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.011339965659104582,0.00882287854204612,0.00441143927102306
"(0, 1, 2, 3, 4, 5, 8)",[0.9126282  0.92835356 0.94005549 0.93070018 0.90948275],0.9242440358125489,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'delta_period_i')",0.014782471721427208,0.011501265212798019,0.0057506326063990094
"(1, 2, 3, 4, 7, 8, 11)",[0.92476056 0.93046353 0.92399792 0.92201348 0.91975014],0.9241971278574244,"('SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Harmonics_phase_4_i', 'delta_period_i', 'Power_rate_4')",0.00460446135133339,0.0035824273613865444,0.0017912136806932722
"(1, 2, 3, 4, 7, 8, 10)",[0.93509211 0.92810759 0.91441965 0.9211836  0.9221042 ],0.9241814303789049,"('SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Harmonics_phase_4_i', 'delta_period_i', 'Harmonics_phase_2_r')",0.008961194147324141,0.006972113490489919,0.003486056745244959
"(0, 1, 2, 3, 4, 5, 8, 11)",[0.90211645 0.92949058 0.94554297 0.92768864 0.91543977],0.9240556832285204,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'delta_period_i', 'Power_rate_4')",0.018714155508615195,0.014560248772615131,0.007280124386307565
"(0, 1, 2, 4, 5, 7, 8, 9)",[0.9137229  0.91397468 0.93439863 0.93411036 0.92371058],0.9239834322354088,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'i-z', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r')",0.011731531108433012,0.009127529764504873,0.004563764882252436
"(1, 2, 3, 4, 5, 7, 8, 9, 10)",[0.9313566  0.92940047 0.91575757 0.92079382 0.92215889],0.92389347032529,"('SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r')",0.0073797363093918615,0.005741685564789736,0.0028708427823948674
"(1, 2, 7, 9, 11)",[0.9225964  0.92663699 0.92307261 0.9267207  0.92029743],0.9238648238719896,"('SPM_A_Y', 'Multiband_period', 'Harmonics_phase_4_i', 'g-r', 'Power_rate_4')",0.0031902024820040014,0.0024820859136074212,0.0012410429568037106
"(0, 1, 2, 3, 4, 7, 8)",[0.91895415 0.91935445 0.93004539 0.93329338 0.91733321],0.9237961166660874,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Harmonics_phase_4_i', 'delta_period_i')",0.008412397833744124,0.006545131313947641,0.0032725656569738207
"(1, 2, 7, 8, 9, 11)",[0.9207886  0.92131937 0.92699757 0.92492757 0.92433788],0.923674198903101,"('SPM_A_Y', 'Multiband_period', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Power_rate_4')",0.0029827661252867744,0.0023206933807251692,0.0011603466903625846
"(1, 2, 3, 4, 8, 10)",[0.9347505  0.9401197  0.92264309 0.91524214 0.90554848],0.9236607831814718,"('SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'delta_period_i', 'Harmonics_phase_2_r')",0.016195098002248342,0.01260033645125284,0.0063001682256264195
"(1, 2, 3, 4, 5, 6, 7, 8)",[0.92474455 0.93526076 0.92376896 0.92293272 0.91129959],0.9236013152362732,"('SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i')",0.009772560895404077,0.00760338438553154,0.00380169219276577
"(1, 2, 4, 5, 6, 7, 8, 9)",[0.92080956 0.93368407 0.92518109 0.92274638 0.91543957],0.9235721330177766,"('SPM_A_Y', 'Multiband_period', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r')",0.0076965722680415825,0.005988194704671906,0.002994097352335953
"(1, 2, 4, 5, 7, 11)",[0.9216433  0.92379342 0.92674287 0.9185125  0.92706876],0.9235521694127666,"('SPM_A_Y', 'Multiband_period', 'i-z', 'Period_band_i', 'Harmonics_phase_4_i', 'Power_rate_4')",0.004130854084898172,0.0032139448179642435,0.0016069724089821215
"(1, 2, 3, 5, 7, 8, 9, 11)",[0.93021353 0.92506875 0.91817198 0.9178777  0.92641864],0.9235501181300428,"('SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Power_rate_4')",0.006191753833374354,0.00481739483842705,0.0024086974192135246
"(1, 2, 4, 5, 7, 8, 11)",[0.91636341 0.92030769 0.93052027 0.92239014 0.92747276],0.9234108540659627,"('SPM_A_Y', 'Multiband_period', 'i-z', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i', 'Power_rate_4')",0.006487367500761365,0.005047392314709563,0.002523696157354781
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",[0.91425421 0.9254426  0.92598917 0.92355421 0.92778306],0.9234046490287809,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i')",0.006130618169938798,0.004769829215276661,0.00238491460763833
"(1, 2, 3, 5, 7, 9, 11)",[0.93194316 0.92858498 0.91441071 0.91782166 0.92403052],0.9233582059844967,"('SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'Harmonics_phase_4_i', 'g-r', 'Power_rate_4')",0.008372829640378731,0.0065143459152360705,0.003257172957618035
"(1, 2, 3, 4, 5, 7, 11)",[0.92957449 0.92264511 0.91803884 0.92626169 0.92021419],0.9233468648674943,"('SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_4_i', 'Power_rate_4')",0.005323054003701797,0.004141516858096172,0.0020707584290480855
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",[0.91834546 0.9398327  0.92032474 0.92365114 0.91431118],0.9232930450819374,"('SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r')",0.011317153948529415,0.008805130256223101,0.004402565128111551
"(1, 2, 3, 4, 5, 7, 8, 11)",[0.92429529 0.92103851 0.92180763 0.92449396 0.92253176],0.9228334301659007,"('SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_4_i', 'delta_period_i', 'Power_rate_4')",0.0017490753441726185,0.001360840040122401,0.0006804200200612005
