,CEP_dist,DSCT_dist,EB_dist,RRL_dist
0,7.088478312346628,2.402419986255742,7.860798016155737,9.069124345474378
1,17.049956593659264,5.19232588445311,8.272654834819257,9.000746796372555
2,4.460071578417814,30.568690778353982,34.25370098402272,14.5063364875876
3,2.12246095624288,66.19372330779102,29.86649401583703,21.81464121812128
4,40.40489404388682,30.33203031092937,5.226840513048777,26.070279128782516
5,12.437706086278899,16.071987512391754,9.457011691011601,6.693906276000715
6,9.544713962817289,41.97290598674287,29.938933019127465,11.731287536559995
7,9.144800831525593,7.535043245301987,6.158050035550637,5.470662424025721
8,12.972321848823837,16.48261431269135,1.4895251120170752,19.093557108557714
9,9.197840555403369,9.07911293011808,6.919497244063253,6.6158316527435135
10,15.40621287622002,9.568984192805749,4.11790910835124,13.795822805943551
11,8.140021877303734,41.99483745126678,17.867927498625395,12.755163851037366
12,7.052636158649307,16.04895640650048,8.507400236895382,2.765489689590548
13,10.391315127151183,12.51922980261863,1.6178102610149565,24.390746701147243
14,14.381765577070059,22.592190477634865,1.3280005823272223,21.31367349206699
15,8.967799310808036,6.818380609591506,8.92271599938536,14.885941105123283
16,6.739626165061987,3.1908957967212186,7.736381299117731,8.427803914214646
17,9.981129483753449,3.466067519484758,8.60141410250749,9.35234984361598
18,8.476512073035137,7.040498495297843,11.953751895355097,12.102585937556219
19,10.072305890728726,1.3460878069321263,7.701711837304267,7.034070718343567
20,3.874720789422468,87.54492733145679,16.79266067683157,17.36884786412983
21,6.492162510880159,11.659182924976262,4.8800636367458825,20.373327007034586
22,4.261891188609152,83.22615786208615,62.72638833426643,44.87396566049492
23,9.327510682777714,3.334731876885911,21.962529323068733,6.347167197590692
24,7.296585135977973,8.799652342511605,5.331949031658263,4.562370637995359
25,6.220309373503455,3.983633494751489,24.757969388497976,8.24448426913247
26,10.671127210538343,16.874045175851215,0.5188901845085528,19.22085837599642
27,26.000687949578083,23.439705658615093,2.918501532789601,24.0347264582807
28,10.089513687669175,3.1838250441295526,7.432033717573282,5.017027784667805
29,20.102188048069873,14.668171155613372,5.473916125136473,24.723500778470907
30,5.97406261691145,15.286364032429162,6.844505972359557,4.151759481596828
31,7.731662176402064,6.940656852998083,6.272866829138162,3.0480210180708736
32,50.01682412235393,40.606531416567655,4.204561791216252,38.10655576063063
33,7.237372688448768,18.632904048021924,7.3522741205594615,3.2848732880590847
34,78.78495184261152,68.51414951254705,15.741031766897324,26.64568837380062
35,9.14435258109764,35.958865561779554,3.734852947708644,26.323652660642484
36,10.954474073346931,16.81197179343939,9.703915107588706,2.354036412325423
37,4.613548237018621,80.2061249896802,16.49774066990447,15.801473786583596
38,11.297344804794687,6.224729659888699,10.849882604488718,18.336259404312017
39,14.912322645705302,4.150248010239991,12.617572186838512,9.539499504956162
40,15.980421583007777,12.932916564596898,4.961627068818049,22.41821965974396
41,9.773123351615057,7.4181596484812795,6.320783925255122,5.725967257777358
42,20.725554210566003,19.637913271296483,14.392100931444539,6.688483918289771
43,7.946034951724032,66.56594064767087,16.80099810462102,43.880092113247336
44,7.1319823180156865,3.4097402231662164,9.045286408451002,11.897367348630608
45,12.747359538516617,15.152654909930966,10.23843241002733,2.9584650430055146
46,8.9347386049721,10.852317608568718,2.9189379028451317,23.77510920349516
47,6.921309426569224,86.64133286183622,56.055819671382736,54.65214730741834
48,8.59460174742076,98.5536269627863,6.256363660986557,32.801962980879
49,9.834525332358808,15.017525637619785,10.450908242431668,1.8504383451572959
50,8.770003131948904,3.931290415552493,8.417993716838184,7.555182314756739
51,13.417294698866314,14.728337570250728,7.691065354197675,38.63986240654338
52,4.2086780596666316,107.86617513982169,16.964979019557017,20.16477915291588
53,9.873595164077058,18.11939643088013,0.8706208524287143,19.804432706987733
54,7.9301831422782,93.03497273737767,38.643818700539114,50.450399100866285
55,49.78827270164416,45.694099003224004,6.482742960660909,21.020937670300558
56,8.450485885727442,11.452828145451898,5.813469494768171,7.214697338366888
57,3.9104502430242065,56.884866246579456,27.50297482454665,16.919317130836216
58,8.560801261065366,3.12051867351505,6.798526227441241,6.039587949502047
59,8.929001772695598,6.117951452026045,8.432999881170257,18.747922848886628
60,13.243032345078039,22.496788667000203,1.5102746787004737,19.908184227336708
61,5.279471292998903,10.123788142345319,8.91086353978937,5.347131996719038
62,9.08590487671139,17.494015007147244,11.150494930654334,3.670890682913275
63,7.862115599771711,18.560356218637743,2.0377155608413124,18.17476286519123
64,8.64649377402535,2.5949697143100323,6.840785258036544,3.0289311455215686
65,9.04622721280383,8.84673629445804,6.739225433246639,4.594864797500635
66,9.328040788895274,8.037774100442972,13.917084749867868,6.452332342852053
67,7.608355525893077,10.986817223968046,8.986908008780562,29.53090990003542
68,9.777815928162068,2.588479822341281,8.479974088614293,5.369690934231627
69,6.034028949586269,2.614693756160654,7.99459050050305,8.790200132052343
70,12.43335192286443,13.411490904501685,7.253097699562363,4.460064639742683
71,8.619614924578956,9.722469459866588,8.500621588434134,3.032710461691697
72,7.703803643130207,7.886100982040056,5.587681634982788,5.407236177377414
73,9.328349725475679,1.8093734118469764,8.035735252558501,8.760239610336404
74,7.518430601183439,91.20698060558948,8.3400570390712,28.90920902266863
75,8.091652264132257,15.883866788114169,1.4658284485288526,21.725951077210592
76,14.247390704226536,5.281487869354542,8.824060047686226,9.141220103450019
77,13.147928579889896,14.238329810009404,1.6035559117947564,25.091301429988732
78,7.2895087808892,130.20933742404463,2.5294194726381423,33.23551568764352
79,48.468058936401334,37.04485177856749,3.7006402782375236,33.00827043089884
80,4.034531029456619,86.95245280115434,32.86786118647169,37.85452355297667
81,10.281831399190597,2.5857443423428705,9.258208399707263,8.601786887588288
82,12.875088777973247,17.317880135343714,6.647717595464233,2.827148314183527
83,10.59032796301674,14.679477000165367,17.394674469876367,5.274656259354363
84,7.575471933873758,5.550777512365083,9.932959931910675,5.372416571866276
85,13.550164434266428,5.717686572391538,9.109326404775691,5.895761275067404
86,9.79955566436632,0.9544763175373029,7.709208435460881,6.355583142209226
87,7.260736811192737,3.789697682307151,11.927193095939513,5.546226833566752
88,9.768385757513387,1.9631171044663478,7.451040845916393,4.5277325882608075
89,13.723964498899727,15.464135615128223,9.61308159148766,4.759159544972449
90,9.350419268391372,17.467392836649186,11.898310773917204,38.2980061678954
91,15.49443487257169,3.4779374178773454,12.693879029777001,11.982522268842335
92,2.7839719094382382,133.84133883235856,105.81445890610547,43.527933963080706
93,8.228070822181476,92.70576437155772,8.882113035137712,19.37911389369007
94,10.788821161940547,1.815373647998887,15.095495134657892,6.797054244819484
95,12.289660259333848,10.791569608135609,10.098715379612088,27.771839997061814
96,9.983352476267054,14.615504339901088,1.591789266540944,22.154046191699006
97,13.61407347918947,17.995958182131766,6.882727741411951,3.07484381990601
98,2.469761828647293,63.493955097891856,15.725643051845273,19.571337061246187
99,14.349232582343442,13.570286144891854,5.988863874447215,3.3991224499752306
100,8.657121745237424,3.2245064236165266,9.30295930069488,8.296183565446439
101,5.187118874268571,133.4087927362309,30.262655176856658,46.848965635139464
102,11.619625454356798,371.3571683790217,171.77332464894675,85.10364932713823
103,7.170229580347273,8.431275641749542,6.157278158392282,3.7672255305146636
104,9.875997766072388,5.403456831934824,10.553143129621404,5.649682090512518
105,19.65028633665675,52.99930749413617,2.1873362497090345,26.841878952664253
106,12.32515190856395,4.834333201199324,14.16563516474245,5.98172554583126
107,10.272687685696749,13.399313390853248,21.060070338427906,9.791782746497962
108,30.78134631306975,23.065184918966274,4.9851323980391555,18.43502795820189
109,9.59089373564679,102.05447697656616,6.707458613448489,41.9122782811408
110,7.164690042666002,11.144378024569946,0.877564481976136,20.436353233410884
111,7.788737002986607,6.784295163099401,4.0064963861818,15.458101088208709
112,11.233119716025616,3.4308522133848687,9.493026423590605,8.331150867423835
113,10.85130179054727,15.893092264782792,9.588446009852083,2.5979434887283532
114,8.742792875841822,181.81585316326166,40.83607119560897,35.49137322645555
115,5.3949186837805,111.8065930016744,103.06308601500018,36.663815625454426
116,7.7711619001940635,1.9752734898567166,8.277933887820856,5.191909899037713
117,6.88768687700632,50.50442674224095,8.651508762213371,26.913655129261823
118,8.203894882032909,11.677222607504905,11.627455754458154,3.8505149927021254
119,12.2014547632438,23.156562948097104,11.117448194529388,4.180350627136213
120,6.087492541906212,15.271696491656458,6.879087578235659,3.885228412354911
121,9.080942416568307,2.325184159131453,8.019458463020698,5.171053881317262
122,4.393464057557474,60.68799709066184,23.359739996061556,13.527533418356962
123,7.195706510494614,9.933975372586682,6.063825575463457,5.028040953972402
124,33.201068269864344,33.109189912340135,6.731232437080758,38.43047000365004
125,5.879602565952076,52.735219132653405,13.01466146288956,11.930305765921815
126,8.966472475540774,232.51365498376217,50.9201485410896,70.6926061100649
127,7.716962559052994,2.548499013070687,6.691979429980169,5.0270773687385635
128,6.634510078215227,123.10516974840115,13.959229255953037,49.56181593593332
129,6.5861010083026486,15.8161467523083,11.361655184115719,6.080830637288819
130,6.51069476392393,90.62102608602372,17.512549548639033,36.019345602171185
131,4.800830133076913,8.898555621164903,8.65293194387972,5.943098583229042
132,15.597716649974949,5.499939321022954,9.319956045019396,17.2491384499543
133,56.8199641710799,46.102560783816934,6.133494729574526,40.54318772180736
134,5.186671117961683,73.4350367838943,83.71529201199286,47.549628735725065
135,11.427767057355823,15.557561631612636,8.861953445519688,3.2073555346465015
136,6.943670038833722,2.2134776395608586,6.646703113963222,5.297710019275796
137,10.475885380649443,314.51929416208657,45.637512718535795,81.11742291737552
138,7.728565798494592,3.9752336551179694,11.800670360930631,9.830251480237854
139,11.254714738173574,14.119249940403872,6.880634583859984,3.5477560931560785
140,1.3009765574934231,72.57489082453434,26.096355549630484,25.40598837181572
141,4.863725338815221,72.9314726745884,443.80098829811914,96.82012900535459
142,6.340617729198094,107.12178317310455,62.6487451651144,55.8553739373041
143,8.681708744151575,83.03132700555538,85.52504155217942,55.21248182874482
144,12.107654049486845,11.181888444254493,0.9980395666112087,21.739994689040856
145,38.41496705550131,31.44014663854452,3.3207492397950973,30.61658801950518
146,8.836508012034296,8.36319804924881,6.442817959760713,4.2373000992205725
147,11.95598603720891,2.272615899867664,10.324259540257266,9.530600770338921
148,19.1140421814427,19.291821991092345,1.3119757623861488,23.332359295033942
149,1.6022375505923048,84.15337619873422,24.348651891159044,25.471460832589322
150,7.292474228853345,8.755884113479832,0.733245889224241,19.8309245487246
151,12.277827362620322,8.82834426169997,91.92640919081757,23.169256913671667
152,17.518195265024957,107.29572690614629,2.8110978531960953,31.452983471922384
153,10.212507019408436,19.071022851219453,12.588917007039703,6.3093869874116315
154,31.656817934407478,44.07886347259348,7.393618653004032,32.44190723864936
155,8.273905785177883,17.035775268882464,7.485072090779112,5.834878637608069
156,30.970709729948933,27.153291112685526,4.502707812945163,29.09619236743548
157,7.880660774394635,113.65491472421594,22.903411165702103,53.65370489336834
158,8.765643091234086,2.003402876876574,6.585074372495502,6.849733341064542
159,14.796775846086835,16.826585131795373,8.814250380516887,1.9858761935495366
160,7.56445512906123,10.626423153061522,1.693569966802824,19.63239743637214
161,8.794674102933595,8.92708782529259,8.159233710819764,3.3117107855746633
162,9.97795229779376,9.007206286104953,6.503526143571754,4.018786298714366
163,9.767628480812615,372.1914658221078,58.09257766114533,63.301558538703404
164,11.645991687387758,3.010106511499757,10.749921993544032,7.244032030805826
165,10.699284618625283,12.629086416133292,11.948439543106282,3.933401641092727
166,13.004104444829935,2.8243803487261783,8.60448735542096,7.038231666777438
167,8.845756754650223,4.411733834732188,15.98883192445493,7.319161014515848
168,19.56431857415748,22.79469026322344,1.6018846701046117,25.929409973156776
169,12.516601224027353,4.423115773878607,21.06176956881184,8.84729678847386
170,6.843347699973276,8.656001506131565,21.534295520984863,7.171455027526734
171,13.29333760057382,3.610734648995492,7.010880495807716,6.254928392043187
172,17.08727770283581,13.956103521014159,8.610388843622266,7.104316949007286
173,45.07442158541873,31.33802192548139,8.768193708295252,30.643856852571457
174,17.98527042719648,8.884335675042813,9.266927016926084,16.96215247202435
175,9.652206919658108,13.19370590133462,3.759935832375603,28.80983851813639
176,63.388352146150154,97.04623442032579,5.051340106359023,41.894616875135895
177,10.111179757872048,16.902092112294977,25.363737196072314,7.367651856463
178,10.121991538374866,14.072738310339941,13.711311885258716,4.774739193174829
179,5.074693433288014,92.21160127113012,27.826656373873476,42.978862014748344
180,9.46321777634402,40.11690428800619,10.808125614593491,6.739572625425595
181,3.137983845540334,133.5431829483915,11.642510520949424,23.75920312947715
182,8.247671224940655,7.67540870399433,10.712942927170007,5.469262143040767
183,7.363884974904706,2.1575927216824566,7.196254939810828,4.319372911611711
184,5.1485794380057355,45.9664546150817,23.24122752406998,10.079328215764138
185,8.531891761353775,11.771063653289328,1.4232863811251857,20.375195533063128
186,14.770276196621053,13.091256429307016,8.688845032322673,2.865882097662495
187,8.860626869717029,13.708867467163895,6.578476318001902,1.4517066856144483
188,6.005433893287754,65.67571111152995,2.438199846526381,22.932979634257247
189,2.76485220777407,93.15111706164754,34.29104997097173,22.51161872374
190,13.15449028317683,2.9090230639711487,9.305449967932843,6.116136192602607
191,52.35664436300515,38.34010441386538,6.778110207155198,27.493947913183128
192,3.554579783307398,66.50759853101101,20.53632381230522,26.685422071231148
193,4.971752920805032,67.40453213980385,14.134270781296427,19.72673774872046
194,3.699959035733206,58.58821430182822,96.55420770656501,28.023232892613724
195,10.739783213712743,226.86433390914945,102.11225864561459,84.37084963702588
196,2.653654297730212,88.85926214528334,27.22899453716435,21.57953044276939
197,9.293793189439315,9.067931231638706,7.880893674737082,3.467082121555659
198,15.748043673149805,12.764643060246945,2.7579256114508777,25.3606441657218
199,2.786419031511709,120.90956465643279,31.559609418217676,33.72788192949983
200,4.870749987980999,101.1611128925403,29.02798954125279,20.466044117794304
201,5.6265593072320685,84.91919695335382,459.0876963221008,114.77153137228771
202,8.926115712002572,7.8154030762194,74.7567617573442,21.09051436983207
203,11.122202170402607,25.674877755564516,3.3153556358942464,28.222762994330832
204,54.304322583906455,29.92946993729609,3610.8230635740683,7.072186298263787
205,10.176680457039307,2.5891790716206096,8.45993436985032,5.149619363442953
206,15.035037941158683,4.074109144666076,17.660545411994747,11.239589770487255
207,8.096948549393725,73.47780876202003,21.549078946768386,33.08203154377333
208,9.912120201125843,2.534043390818734,8.509591343622647,8.549671759017121
209,15.514413581851308,34.17695793155938,3.278043637952343,23.23107096536891
210,12.875846325740778,4.761884579774194,15.776645887435961,8.104636700075556
211,7.493250339779082,1.6232896030842117,7.196800647606898,5.350529822161074
212,17.775959450236954,22.296951369113184,1.0011723780577932,21.40353969064023
213,11.177638451344148,1.6256071709630222,8.15308983645418,7.244598510791228
214,13.17019617242296,4.050878489786441,7.746600652607036,7.436337213461719
215,4.448110010170367,129.94808484302968,58.765602593088275,31.778562074711363
216,6.490545629988261,3.4454049681272774,10.3732744144042,8.40003819081129
217,8.779851860055741,2.0953618180819698,5.943868854338876,6.32555693746467
218,14.597785862045779,27.931867581054295,5.630035975980548,36.31360692225205
219,2.919026278636434,48.409381055849,26.33759527189,21.87708836158045
220,5.709053972846321,75.04111190113846,24.626747014743348,21.673829873315402
221,7.7529028564823115,10.418751216778816,6.584279821187445,4.55387146778682
222,9.415777912225895,8.445192868590036,6.927662109753703,4.913801577097794
223,7.0522217197739705,35.79075365670246,4.13353388801813,23.367900563745465
224,3.0784390854642565,57.110799624290564,63.44746542209928,25.624446499294788
225,7.250032946986903,35.57277549495008,4.6502191411853415,23.956717577830975
226,3.0647459378371873,106.35290361867719,47.830972735958696,27.5712726362155
