,CEP_dist,DSCT_dist,EB_dist,RRL_dist
0,1.871206438876697,0.31572073372939813,1.6264283061584337,2.0583008250840247
1,2.5310283458115883,1.4968609250331337,1.5023015246531988,1.7453231047370212
2,3.2058955751542895,5.960593056585973,3.6607072205178244,3.2921358312933346
3,1.5345440435422222,9.155095550311186,2.329295809469863,3.948655456168458
4,4.201482650647742,4.082757511108375,1.9381891359125574,3.121011372122929
5,1.805436194565908,3.2899995501292922,1.2970166961618554,0.4090661323579202
6,2.2225933110364484,7.390615792317104,3.5581294185488135,2.2855632193642315
7,2.393646862541846,2.616917156465915,2.2856255403221573,1.9874519932499106
8,3.627358069696037,3.9525233838066947,0.7498410160927147,2.3183118664505473
9,1.4072244769954658,2.5140237296524375,1.7567621841760508,1.7236459828852053
10,4.53206216167435,4.066650747973315,2.23370444245225,2.964203388913208
11,1.0726254315773258,6.876019376146109,2.2522943103072572,2.4507000317691707
12,1.8143023898891857,3.8949767001873004,1.4730018274968952,0.7634099076717022
13,3.1864320300635036,2.8276144793360407,0.9918150666995186,3.1066218323096946
14,3.580103512695877,4.665881770493921,0.49514161979552285,2.3387616202134613
15,4.378078200504248,1.9978645441057716,9.362656370413145,3.5767126505810696
16,3.1722640632099215,2.8253738372868162,3.429075193608653,3.445340007317348
17,1.645254624517231,0.6940432396249493,1.5202244162806973,2.1611896722092236
18,2.1629428328165874,1.09649587324951,1.7076796703891783,1.7125314030692003
19,2.378282564357642,0.9265385669349876,1.7236780233643774,1.9551343832900197
20,1.1333517506577708,11.214684582567116,2.364014811912612,4.710029009292902
21,1.6773628248453785,1.9588996386405009,1.1492512741315757,2.2328991911209344
22,0.9038150756057783,9.984732282997525,2.1151254693024266,4.579679383791952
23,1.9498603720789875,1.0270739800702495,1.9331412318931596,2.432038690240265
24,2.128296287810887,2.7458620948484076,2.029531577444973,1.6077519485868386
25,2.179746750563879,1.347249944396998,1.9075735392010786,2.246014269452924
26,5.904717691117937,6.458925305159405,0.9947886605367482,3.3457976637795444
27,2.3693914855634417,2.1475809674500117,0.72514608780151,2.4751865918854863
28,1.813945924793285,0.6983165000471885,1.5051840019400933,2.2709601274184252
29,5.940519300826856,6.042105541797741,1.351706403735492,3.6713289975392946
30,2.226884563728951,3.8824689556572447,1.387518619962348,0.8697516715032306
31,2.0095769919284185,2.2928521231705754,1.8208419331838626,1.4724385351817753
32,4.919229247520813,4.86998622671876,0.767992368152279,3.447418994736505
33,1.4813337681396213,4.055755238139238,1.3844887662800696,0.9884651343810955
34,3.241258375937067,4.190947413595867,2.0258034852857714,2.0174272217477305
35,1.6917430345644286,5.830934883349639,1.3357935305586601,2.956170857280781
36,1.787191016478388,3.819432321729688,2.1845981090874513,0.33773925783718173
37,1.141586802539143,10.469313021227508,3.063148310998211,4.117007047336443
38,2.8233155310660565,1.0058357034168315,2.3977820809733914,2.4224691711036423
39,1.497955372832833,0.7436050323802841,2.486067491599306,2.0491731000112976
40,7.364945618437296,7.461562340487034,1.7416888409623166,4.2096521313259645
41,2.007345982726923,1.9593843389837426,1.7607924841922091,1.321323041531067
42,2.8308857419239972,3.6241733486255514,2.870694705079975,1.396008473525236
43,1.7373986481294859,8.798887034978504,2.1989294632471705,5.47650716803046
44,3.6151464457028872,3.1397694944027585,3.399434356534338,3.368469818055074
45,2.1509034001532847,3.278894834390991,2.426794501980331,0.26099862500175275
46,4.236525230859202,3.9157956928549726,2.855427834558959,4.057767153195096
47,1.9307217699497483,10.221961662892198,2.1266318555279367,5.795586364210416
48,2.1397389857175755,11.902879124591026,2.588659015707096,5.567519805707257
49,1.7284276506877054,3.4808522693413178,1.8916915982292046,0.2483329119862511
50,2.3059121797149373,1.1171771820731482,1.9369897887337273,2.1156433113558295
51,2.8271487671590187,3.1888495432494213,2.1301723215579957,5.507166743063841
52,1.1193704060808147,12.496537001457643,2.4575205461157528,5.135169116219119
53,3.9666614476532165,4.774720989995655,0.5294253922391772,2.3965999584501794
54,2.062489394902076,10.827996265744076,2.137497541984641,5.787210452812468
55,5.085704545237122,4.7046939317998815,1.2835416153157801,2.994996087672618
56,1.6721951017060288,2.605884674135072,1.5036970426643261,1.0296920346194034
57,0.84303398439674,8.286495062221055,2.205828877509894,3.1016857149603143
58,4.5239811515123245,3.2653261222004866,5.3949792877015375,3.731970702680307
59,1.6741272271716832,0.6933014295018581,1.702445257797239,2.1929024040086262
60,1.8579820732401868,3.5299561465141407,1.2256819917665476,2.188160538333526
61,1.5826627879886936,2.4846521133216926,1.592926016303839,1.1610586695637175
62,1.58247033214447,3.6348629179591283,1.5966108631707103,0.8043866641763712
63,2.3124430455299647,3.6640245342732696,0.5469438475969091,2.090191860518279
64,1.6784200185659273,0.9887017724201286,1.7395900944426352,2.3206460214396905
65,2.15945857605097,2.6324544292467267,2.291422612190143,1.5220924974884698
66,2.0216532345071108,2.315700879551691,1.9125352265967879,1.4197112983133457
67,2.7454118072425695,2.2447855508716454,2.109622385473231,4.151858646086083
68,2.6201123932816377,1.6776807091516523,5.946580899464154,2.0715909162296717
69,3.745278147083531,1.8880165912024507,2.4794953992957804,3.185728328506213
70,2.053664945931916,2.9616273391570536,1.239633951397902,0.5738479632032563
71,2.9654639897557087,4.105297636784566,2.4089184322757906,1.4549349355448582
72,1.839331416476368,2.083295712029431,1.368458310428323,1.039101857659297
73,1.7307152496846003,0.5375593080553032,1.6271405345637953,2.21266519746419
74,1.6342199429633384,11.271110792141505,1.9785243203735725,5.29147040098816
75,3.1311571880958144,2.9420457011123267,1.1744042775782546,2.3776261484866437
76,2.207560223039936,1.0928902447770286,1.823811609047203,2.0386484126194184
77,2.771166455791324,7.630829716804254,0.964718618658431,3.197308480243917
78,2.5047891629212633,13.940896879121517,1.5907519972446902,5.971133290872587
79,6.412375880614173,6.39737391404409,1.3720574896733277,3.9820095548460874
80,0.9192095042674518,10.46472578142128,2.014601079925545,4.581276421558249
81,3.2163773554084805,1.3713104406009102,2.0877707397468255,2.5289653139997266
82,3.430185012490432,4.566674337199437,1.7720557850147152,1.6396818212373587
83,2.309198079972357,3.587432666718477,2.705442606809545,1.5536514374761254
84,2.873728621832478,1.5908230272472255,3.0548228138496225,2.110885161329332
85,2.6941543232342635,1.8475228209726369,2.5048786207561764,2.6990676990057096
86,1.9315871312041104,0.946502359348105,1.784078323217816,1.9802970953857184
87,2.44204678557951,0.9736843491692624,1.7496924411555284,2.109292230829386
88,3.429673060376801,2.8344613467447597,3.1856529597693766,3.2244130583457697
89,3.324403740485133,4.1333432956889515,2.100471450347369,1.6208847099841563
90,2.227907752742044,3.04568205388872,1.973438252036867,4.71293171136592
91,3.4204416582410957,2.8874890705130944,3.537648844603216,3.4450285916181187
92,0.7687229338243557,13.685345548972029,2.2520337416020864,5.8969728329977835
93,1.8216010606567852,11.6937442609331,2.431144596016072,4.856746288094379
94,2.0049378841288257,0.4493057047282686,2.064201636516616,1.8916567119282697
95,2.6396291874575093,2.2920915133186646,2.178862205278457,4.2284953390085285
